reaction_time,task_type,trial,session,subject
0.0,1-back,1,Vexing,11
0.0,1-back,1,Vexing,11
318.0,1-back,1,Vexing,11
98.0,1-back,1,Vexing,11
271.0,1-back,1,Vexing,11
134.0,1-back,1,Vexing,11
71.0,1-back,1,Vexing,11
396.0,1-back,1,Vexing,11
12.0,1-back,1,Vexing,11
115.0,1-back,1,Vexing,11
339.0,1-back,1,Vexing,11
77.0,1-back,1,Vexing,11
265.0,1-back,1,Vexing,11
35.0,1-back,1,Vexing,11
107.0,1-back,1,Vexing,11
456.0,1-back,1,Vexing,11
87.0,1-back,1,Vexing,11
44.0,1-back,1,Vexing,11
203.0,1-back,1,Vexing,11
0.0,1-back,1,Vexing,11
84.0,1-back,1,Vexing,11
400.0,1-back,1,Vexing,11
0.0,3-back,2,Vexing,11
0.0,3-back,2,Vexing,11
0.0,3-back,2,Vexing,11
552.0,3-back,2,Vexing,11
975.0,3-back,2,Vexing,11
1173.0,3-back,2,Vexing,11
784.0,3-back,2,Vexing,11
762.0,3-back,2,Vexing,11
83.0,3-back,2,Vexing,11
66.0,3-back,2,Vexing,11
109.0,3-back,2,Vexing,11
399.0,3-back,2,Vexing,11
429.0,3-back,2,Vexing,11
109.0,3-back,2,Vexing,11
0.0,3-back,2,Vexing,11
472.0,3-back,2,Vexing,11
555.0,3-back,2,Vexing,11
526.0,3-back,2,Vexing,11
45.0,3-back,2,Vexing,11
448.0,3-back,2,Vexing,11
102.0,3-back,2,Vexing,11
445.0,3-back,2,Vexing,11
0.0,1-back,3,Vexing,11
799.0,1-back,3,Vexing,11
498.0,1-back,3,Vexing,11
84.0,1-back,3,Vexing,11
0.0,1-back,3,Vexing,11
71.0,1-back,3,Vexing,11
76.0,1-back,3,Vexing,11
90.0,1-back,3,Vexing,11
0.0,1-back,3,Vexing,11
466.0,1-back,3,Vexing,11
401.0,1-back,3,Vexing,11
385.0,1-back,3,Vexing,11
34.0,1-back,3,Vexing,11
421.0,1-back,3,Vexing,11
475.0,1-back,3,Vexing,11
372.0,1-back,3,Vexing,11
286.0,1-back,3,Vexing,11
0.0,1-back,3,Vexing,11
119.0,1-back,3,Vexing,11
0.0,1-back,3,Vexing,11
386.0,1-back,3,Vexing,11
438.0,1-back,3,Vexing,11
0.0,3-back,4,Vexing,11
0.0,3-back,4,Vexing,11
0.0,3-back,4,Vexing,11
95.0,3-back,4,Vexing,11
270.0,3-back,4,Vexing,11
304.0,3-back,4,Vexing,11
285.0,3-back,4,Vexing,11
371.0,3-back,4,Vexing,11
142.0,3-back,4,Vexing,11
54.0,3-back,4,Vexing,11
217.0,3-back,4,Vexing,11
0.0,3-back,4,Vexing,11
53.0,3-back,4,Vexing,11
1169.0,3-back,4,Vexing,11
198.0,3-back,4,Vexing,11
97.0,3-back,4,Vexing,11
476.0,3-back,4,Vexing,11
0.0,3-back,4,Vexing,11
255.0,3-back,4,Vexing,11
200.0,3-back,4,Vexing,11
166.0,3-back,4,Vexing,11
483.0,3-back,4,Vexing,11
0.0,1-back,5,Vexing,11
719.0,1-back,5,Vexing,11
568.0,1-back,5,Vexing,11
444.0,1-back,5,Vexing,11
375.0,1-back,5,Vexing,11
446.0,1-back,5,Vexing,11
82.0,1-back,5,Vexing,11
405.0,1-back,5,Vexing,11
83.0,1-back,5,Vexing,11
104.0,1-back,5,Vexing,11
462.0,1-back,5,Vexing,11
87.0,1-back,5,Vexing,11
426.0,1-back,5,Vexing,11
103.0,1-back,5,Vexing,11
436.0,1-back,5,Vexing,11
349.0,1-back,5,Vexing,11
161.0,1-back,5,Vexing,11
202.0,1-back,5,Vexing,11
265.0,1-back,5,Vexing,11
114.0,1-back,5,Vexing,11
496.0,1-back,5,Vexing,11
82.0,1-back,5,Vexing,11
0.0,3-back,6,Vexing,11
0.0,3-back,6,Vexing,11
0.0,3-back,6,Vexing,11
482.0,3-back,6,Vexing,11
227.0,3-back,6,Vexing,11
133.0,3-back,6,Vexing,11
192.0,3-back,6,Vexing,11
107.0,3-back,6,Vexing,11
1054.0,3-back,6,Vexing,11
739.0,3-back,6,Vexing,11
917.0,3-back,6,Vexing,11
299.0,3-back,6,Vexing,11
0.0,3-back,6,Vexing,11
0.0,3-back,6,Vexing,11
112.0,3-back,6,Vexing,11
268.0,3-back,6,Vexing,11
861.0,3-back,6,Vexing,11
365.0,3-back,6,Vexing,11
0.0,3-back,6,Vexing,11
425.0,3-back,6,Vexing,11
22.0,3-back,6,Vexing,11
339.0,3-back,6,Vexing,11
0.0,1-back,7,Vexing,11
583.0,1-back,7,Vexing,11
69.0,1-back,7,Vexing,11
113.0,1-back,7,Vexing,11
410.0,1-back,7,Vexing,11
455.0,1-back,7,Vexing,11
119.0,1-back,7,Vexing,11
175.0,1-back,7,Vexing,11
215.0,1-back,7,Vexing,11
487.0,1-back,7,Vexing,11
158.0,1-back,7,Vexing,11
473.0,1-back,7,Vexing,11
0.0,1-back,7,Vexing,11
446.0,1-back,7,Vexing,11
491.0,1-back,7,Vexing,11
489.0,1-back,7,Vexing,11
80.0,1-back,7,Vexing,11
5.0,1-back,7,Vexing,11
22.0,1-back,7,Vexing,11
466.0,1-back,7,Vexing,11
36.0,1-back,7,Vexing,11
278.0,1-back,7,Vexing,11
0.0,3-back,8,Vexing,11
0.0,3-back,8,Vexing,11
0.0,3-back,8,Vexing,11
486.0,3-back,8,Vexing,11
157.0,3-back,8,Vexing,11
425.0,3-back,8,Vexing,11
81.0,3-back,8,Vexing,11
0.0,3-back,8,Vexing,11
0.0,3-back,8,Vexing,11
305.0,3-back,8,Vexing,11
402.0,3-back,8,Vexing,11
477.0,3-back,8,Vexing,11
285.0,3-back,8,Vexing,11
540.0,3-back,8,Vexing,11
278.0,3-back,8,Vexing,11
310.0,3-back,8,Vexing,11
12.0,3-back,8,Vexing,11
389.0,3-back,8,Vexing,11
761.0,3-back,8,Vexing,11
639.0,3-back,8,Vexing,11
605.0,3-back,8,Vexing,11
600.0,3-back,8,Vexing,11
0.0,1-back,10,Vexing,11
278.0,1-back,10,Vexing,11
147.0,1-back,10,Vexing,11
0.0,1-back,10,Vexing,11
0.0,1-back,10,Vexing,11
20.0,1-back,10,Vexing,11
429.0,1-back,10,Vexing,11
149.0,1-back,10,Vexing,11
82.0,1-back,10,Vexing,11
379.0,1-back,10,Vexing,11
382.0,1-back,10,Vexing,11
0.0,1-back,10,Vexing,11
36.0,1-back,10,Vexing,11
484.0,1-back,10,Vexing,11
54.0,1-back,10,Vexing,11
413.0,1-back,10,Vexing,11
455.0,1-back,10,Vexing,11
0.0,1-back,10,Vexing,11
348.0,1-back,10,Vexing,11
439.0,1-back,10,Vexing,11
27.0,1-back,10,Vexing,11
0.0,1-back,10,Vexing,11
0.0,3-back,11,Vexing,11
0.0,3-back,11,Vexing,11
0.0,3-back,11,Vexing,11
247.0,3-back,11,Vexing,11
117.0,3-back,11,Vexing,11
452.0,3-back,11,Vexing,11
729.0,3-back,11,Vexing,11
278.0,3-back,11,Vexing,11
723.0,3-back,11,Vexing,11
260.0,3-back,11,Vexing,11
498.0,3-back,11,Vexing,11
451.0,3-back,11,Vexing,11
172.0,3-back,11,Vexing,11
450.0,3-back,11,Vexing,11
114.0,3-back,11,Vexing,11
84.0,3-back,11,Vexing,11
319.0,3-back,11,Vexing,11
964.0,3-back,11,Vexing,11
781.0,3-back,11,Vexing,11
643.0,3-back,11,Vexing,11
112.0,3-back,11,Vexing,11
456.0,3-back,11,Vexing,11
0.0,3-back,12,Vexing,11
0.0,3-back,12,Vexing,11
0.0,3-back,12,Vexing,11
557.0,3-back,12,Vexing,11
1416.0,3-back,12,Vexing,11
238.0,3-back,12,Vexing,11
684.0,3-back,12,Vexing,11
0.0,3-back,12,Vexing,11
0.0,3-back,12,Vexing,11
411.0,3-back,12,Vexing,11
160.0,3-back,12,Vexing,11
385.0,3-back,12,Vexing,11
284.0,3-back,12,Vexing,11
19.0,3-back,12,Vexing,11
513.0,3-back,12,Vexing,11
580.0,3-back,12,Vexing,11
372.0,3-back,12,Vexing,11
438.0,3-back,12,Vexing,11
116.0,3-back,12,Vexing,11
408.0,3-back,12,Vexing,11
374.0,3-back,12,Vexing,11
0.0,3-back,12,Vexing,11
0.0,1-back,13,Vexing,11
160.0,1-back,13,Vexing,11
449.0,1-back,13,Vexing,11
497.0,1-back,13,Vexing,11
366.0,1-back,13,Vexing,11
372.0,1-back,13,Vexing,11
46.0,1-back,13,Vexing,11
0.0,1-back,13,Vexing,11
425.0,1-back,13,Vexing,11
452.0,1-back,13,Vexing,11
94.0,1-back,13,Vexing,11
58.0,1-back,13,Vexing,11
428.0,1-back,13,Vexing,11
288.0,1-back,13,Vexing,11
907.0,1-back,13,Vexing,11
408.0,1-back,13,Vexing,11
403.0,1-back,13,Vexing,11
494.0,1-back,13,Vexing,11
33.0,1-back,13,Vexing,11
313.0,1-back,13,Vexing,11
437.0,1-back,13,Vexing,11
0.0,1-back,13,Vexing,11
0.0,3-back,14,Vexing,11
0.0,3-back,14,Vexing,11
0.0,3-back,14,Vexing,11
205.0,3-back,14,Vexing,11
172.0,3-back,14,Vexing,11
70.0,3-back,14,Vexing,11
49.0,3-back,14,Vexing,11
90.0,3-back,14,Vexing,11
245.0,3-back,14,Vexing,11
232.0,3-back,14,Vexing,11
0.0,3-back,14,Vexing,11
0.0,3-back,14,Vexing,11
162.0,3-back,14,Vexing,11
357.0,3-back,14,Vexing,11
325.0,3-back,14,Vexing,11
996.0,3-back,14,Vexing,11
324.0,3-back,14,Vexing,11
339.0,3-back,14,Vexing,11
319.0,3-back,14,Vexing,11
386.0,3-back,14,Vexing,11
245.0,3-back,14,Vexing,11
218.0,3-back,14,Vexing,11
0.0,1-back,15,Vexing,11
214.0,1-back,15,Vexing,11
235.0,1-back,15,Vexing,11
37.0,1-back,15,Vexing,11
0.0,1-back,15,Vexing,11
232.0,1-back,15,Vexing,11
466.0,1-back,15,Vexing,11
0.0,1-back,15,Vexing,11
364.0,1-back,15,Vexing,11
434.0,1-back,15,Vexing,11
259.0,1-back,15,Vexing,11
397.0,1-back,15,Vexing,11
788.0,1-back,15,Vexing,11
363.0,1-back,15,Vexing,11
268.0,1-back,15,Vexing,11
489.0,1-back,15,Vexing,11
294.0,1-back,15,Vexing,11
131.0,1-back,15,Vexing,11
1.0,1-back,15,Vexing,11
36.0,1-back,15,Vexing,11
42.0,1-back,15,Vexing,11
89.0,1-back,15,Vexing,11
0.0,3-back,16,Vexing,11
0.0,3-back,16,Vexing,11
0.0,3-back,16,Vexing,11
440.0,3-back,16,Vexing,11
676.0,3-back,16,Vexing,11
290.0,3-back,16,Vexing,11
244.0,3-back,16,Vexing,11
34.0,3-back,16,Vexing,11
463.0,3-back,16,Vexing,11
227.0,3-back,16,Vexing,11
228.0,3-back,16,Vexing,11
239.0,3-back,16,Vexing,11
940.0,3-back,16,Vexing,11
101.0,3-back,16,Vexing,11
10.0,3-back,16,Vexing,11
56.0,3-back,16,Vexing,11
168.0,3-back,16,Vexing,11
219.0,3-back,16,Vexing,11
1318.0,3-back,16,Vexing,11
364.0,3-back,16,Vexing,11
592.0,3-back,16,Vexing,11
463.0,3-back,16,Vexing,11
0.0,1-back,17,Vexing,11
774.0,1-back,17,Vexing,11
1188.0,1-back,17,Vexing,11
93.0,1-back,17,Vexing,11
30.0,1-back,17,Vexing,11
135.0,1-back,17,Vexing,11
205.0,1-back,17,Vexing,11
407.0,1-back,17,Vexing,11
354.0,1-back,17,Vexing,11
88.0,1-back,17,Vexing,11
462.0,1-back,17,Vexing,11
66.0,1-back,17,Vexing,11
0.0,1-back,17,Vexing,11
425.0,1-back,17,Vexing,11
133.0,1-back,17,Vexing,11
243.0,1-back,17,Vexing,11
0.0,1-back,17,Vexing,11
905.0,1-back,17,Vexing,11
157.0,1-back,17,Vexing,11
97.0,1-back,17,Vexing,11
0.0,1-back,17,Vexing,11
124.0,1-back,17,Vexing,11
0.0,1-back,1,Calming,3
1432.0,1-back,1,Calming,3
825.0,1-back,1,Calming,3
631.0,1-back,1,Calming,3
531.0,1-back,1,Calming,3
421.0,1-back,1,Calming,3
849.0,1-back,1,Calming,3
1141.0,1-back,1,Calming,3
922.0,1-back,1,Calming,3
387.0,1-back,1,Calming,3
344.0,1-back,1,Calming,3
473.0,1-back,1,Calming,3
668.0,1-back,1,Calming,3
290.0,1-back,1,Calming,3
209.0,1-back,1,Calming,3
282.0,1-back,1,Calming,3
797.0,1-back,1,Calming,3
426.0,1-back,1,Calming,3
350.0,1-back,1,Calming,3
290.0,1-back,1,Calming,3
757.0,1-back,1,Calming,3
392.0,1-back,1,Calming,3
0.0,3-back,2,Calming,3
0.0,3-back,2,Calming,3
0.0,3-back,2,Calming,3
442.0,3-back,2,Calming,3
765.0,3-back,2,Calming,3
1063.0,3-back,2,Calming,3
0.0,3-back,2,Calming,3
1147.0,3-back,2,Calming,3
623.0,3-back,2,Calming,3
462.0,3-back,2,Calming,3
410.0,3-back,2,Calming,3
0.0,3-back,2,Calming,3
892.0,3-back,2,Calming,3
544.0,3-back,2,Calming,3
555.0,3-back,2,Calming,3
325.0,3-back,2,Calming,3
529.0,3-back,2,Calming,3
822.0,3-back,2,Calming,3
532.0,3-back,2,Calming,3
457.0,3-back,2,Calming,3
815.0,3-back,2,Calming,3
356.0,3-back,2,Calming,3
0.0,3-back,3,Calming,3
0.0,3-back,3,Calming,3
0.0,3-back,3,Calming,3
289.0,3-back,3,Calming,3
1378.0,3-back,3,Calming,3
840.0,3-back,3,Calming,3
629.0,3-back,3,Calming,3
560.0,3-back,3,Calming,3
876.0,3-back,3,Calming,3
759.0,3-back,3,Calming,3
191.0,3-back,3,Calming,3
552.0,3-back,3,Calming,3
465.0,3-back,3,Calming,3
381.0,3-back,3,Calming,3
163.0,3-back,3,Calming,3
301.0,3-back,3,Calming,3
271.0,3-back,3,Calming,3
322.0,3-back,3,Calming,3
519.0,3-back,3,Calming,3
477.0,3-back,3,Calming,3
998.0,3-back,3,Calming,3
859.0,3-back,3,Calming,3
0.0,1-back,4,Calming,3
198.0,1-back,4,Calming,3
293.0,1-back,4,Calming,3
112.0,1-back,4,Calming,3
97.0,1-back,4,Calming,3
127.0,1-back,4,Calming,3
389.0,1-back,4,Calming,3
333.0,1-back,4,Calming,3
267.0,1-back,4,Calming,3
275.0,1-back,4,Calming,3
336.0,1-back,4,Calming,3
472.0,1-back,4,Calming,3
202.0,1-back,4,Calming,3
433.0,1-back,4,Calming,3
647.0,1-back,4,Calming,3
369.0,1-back,4,Calming,3
298.0,1-back,4,Calming,3
665.0,1-back,4,Calming,3
376.0,1-back,4,Calming,3
264.0,1-back,4,Calming,3
259.0,1-back,4,Calming,3
385.0,1-back,4,Calming,3
0.0,3-back,5,Calming,3
0.0,3-back,5,Calming,3
0.0,3-back,5,Calming,3
206.0,3-back,5,Calming,3
601.0,3-back,5,Calming,3
674.0,3-back,5,Calming,3
793.0,3-back,5,Calming,3
1194.0,3-back,5,Calming,3
935.0,3-back,5,Calming,3
359.0,3-back,5,Calming,3
822.0,3-back,5,Calming,3
650.0,3-back,5,Calming,3
765.0,3-back,5,Calming,3
942.0,3-back,5,Calming,3
507.0,3-back,5,Calming,3
819.0,3-back,5,Calming,3
1092.0,3-back,5,Calming,3
1160.0,3-back,5,Calming,3
1007.0,3-back,5,Calming,3
527.0,3-back,5,Calming,3
624.0,3-back,5,Calming,3
774.0,3-back,5,Calming,3
0.0,1-back,6,Calming,3
216.0,1-back,6,Calming,3
155.0,1-back,6,Calming,3
158.0,1-back,6,Calming,3
284.0,1-back,6,Calming,3
200.0,1-back,6,Calming,3
245.0,1-back,6,Calming,3
195.0,1-back,6,Calming,3
457.0,1-back,6,Calming,3
712.0,1-back,6,Calming,3
287.0,1-back,6,Calming,3
130.0,1-back,6,Calming,3
311.0,1-back,6,Calming,3
510.0,1-back,6,Calming,3
562.0,1-back,6,Calming,3
157.0,1-back,6,Calming,3
285.0,1-back,6,Calming,3
654.0,1-back,6,Calming,3
768.0,1-back,6,Calming,3
210.0,1-back,6,Calming,3
335.0,1-back,6,Calming,3
358.0,1-back,6,Calming,3
0.0,1-back,7,Calming,3
80.0,1-back,7,Calming,3
283.0,1-back,7,Calming,3
230.0,1-back,7,Calming,3
204.0,1-back,7,Calming,3
159.0,1-back,7,Calming,3
204.0,1-back,7,Calming,3
221.0,1-back,7,Calming,3
47.0,1-back,7,Calming,3
326.0,1-back,7,Calming,3
3.0,1-back,7,Calming,3
688.0,1-back,7,Calming,3
221.0,1-back,7,Calming,3
71.0,1-back,7,Calming,3
0.0,1-back,7,Calming,3
50.0,1-back,7,Calming,3
660.0,1-back,7,Calming,3
325.0,1-back,7,Calming,3
403.0,1-back,7,Calming,3
313.0,1-back,7,Calming,3
247.0,1-back,7,Calming,3
75.0,1-back,7,Calming,3
0.0,3-back,8,Calming,3
0.0,3-back,8,Calming,3
0.0,3-back,8,Calming,3
0.0,3-back,8,Calming,3
460.0,3-back,8,Calming,3
637.0,3-back,8,Calming,3
1036.0,3-back,8,Calming,3
769.0,3-back,8,Calming,3
497.0,3-back,8,Calming,3
716.0,3-back,8,Calming,3
457.0,3-back,8,Calming,3
686.0,3-back,8,Calming,3
403.0,3-back,8,Calming,3
430.0,3-back,8,Calming,3
1003.0,3-back,8,Calming,3
433.0,3-back,8,Calming,3
420.0,3-back,8,Calming,3
541.0,3-back,8,Calming,3
470.0,3-back,8,Calming,3
326.0,3-back,8,Calming,3
521.0,3-back,8,Calming,3
597.0,3-back,8,Calming,3
0.0,3-back,10,Calming,3
0.0,3-back,10,Calming,3
0.0,3-back,10,Calming,3
212.0,3-back,10,Calming,3
493.0,3-back,10,Calming,3
611.0,3-back,10,Calming,3
422.0,3-back,10,Calming,3
232.0,3-back,10,Calming,3
587.0,3-back,10,Calming,3
360.0,3-back,10,Calming,3
458.0,3-back,10,Calming,3
816.0,3-back,10,Calming,3
1067.0,3-back,10,Calming,3
824.0,3-back,10,Calming,3
196.0,3-back,10,Calming,3
823.0,3-back,10,Calming,3
1068.0,3-back,10,Calming,3
817.0,3-back,10,Calming,3
1186.0,3-back,10,Calming,3
539.0,3-back,10,Calming,3
727.0,3-back,10,Calming,3
840.0,3-back,10,Calming,3
0.0,1-back,11,Calming,3
2.0,1-back,11,Calming,3
166.0,1-back,11,Calming,3
285.0,1-back,11,Calming,3
57.0,1-back,11,Calming,3
625.0,1-back,11,Calming,3
250.0,1-back,11,Calming,3
229.0,1-back,11,Calming,3
304.0,1-back,11,Calming,3
1034.0,1-back,11,Calming,3
238.0,1-back,11,Calming,3
806.0,1-back,11,Calming,3
643.0,1-back,11,Calming,3
526.0,1-back,11,Calming,3
556.0,1-back,11,Calming,3
423.0,1-back,11,Calming,3
232.0,1-back,11,Calming,3
174.0,1-back,11,Calming,3
328.0,1-back,11,Calming,3
314.0,1-back,11,Calming,3
213.0,1-back,11,Calming,3
62.0,1-back,11,Calming,3
0.0,1-back,12,Calming,3
207.0,1-back,12,Calming,3
460.0,1-back,12,Calming,3
734.0,1-back,12,Calming,3
203.0,1-back,12,Calming,3
232.0,1-back,12,Calming,3
331.0,1-back,12,Calming,3
116.0,1-back,12,Calming,3
17.0,1-back,12,Calming,3
200.0,1-back,12,Calming,3
203.0,1-back,12,Calming,3
704.0,1-back,12,Calming,3
376.0,1-back,12,Calming,3
656.0,1-back,12,Calming,3
295.0,1-back,12,Calming,3
315.0,1-back,12,Calming,3
230.0,1-back,12,Calming,3
186.0,1-back,12,Calming,3
122.0,1-back,12,Calming,3
378.0,1-back,12,Calming,3
48.0,1-back,12,Calming,3
135.0,1-back,12,Calming,3
0.0,3-back,13,Calming,3
0.0,3-back,13,Calming,3
0.0,3-back,13,Calming,3
376.0,3-back,13,Calming,3
269.0,3-back,13,Calming,3
232.0,3-back,13,Calming,3
461.0,3-back,13,Calming,3
375.0,3-back,13,Calming,3
1002.0,3-back,13,Calming,3
506.0,3-back,13,Calming,3
787.0,3-back,13,Calming,3
808.0,3-back,13,Calming,3
927.0,3-back,13,Calming,3
853.0,3-back,13,Calming,3
621.0,3-back,13,Calming,3
520.0,3-back,13,Calming,3
290.0,3-back,13,Calming,3
1222.0,3-back,13,Calming,3
616.0,3-back,13,Calming,3
294.0,3-back,13,Calming,3
555.0,3-back,13,Calming,3
421.0,3-back,13,Calming,3
0.0,3-back,14,Calming,3
0.0,3-back,14,Calming,3
0.0,3-back,14,Calming,3
451.0,3-back,14,Calming,3
438.0,3-back,14,Calming,3
451.0,3-back,14,Calming,3
336.0,3-back,14,Calming,3
1014.0,3-back,14,Calming,3
610.0,3-back,14,Calming,3
358.0,3-back,14,Calming,3
673.0,3-back,14,Calming,3
541.0,3-back,14,Calming,3
579.0,3-back,14,Calming,3
277.0,3-back,14,Calming,3
735.0,3-back,14,Calming,3
260.0,3-back,14,Calming,3
367.0,3-back,14,Calming,3
1041.0,3-back,14,Calming,3
1177.0,3-back,14,Calming,3
1231.0,3-back,14,Calming,3
907.0,3-back,14,Calming,3
823.0,3-back,14,Calming,3
0.0,1-back,15,Calming,3
314.0,1-back,15,Calming,3
299.0,1-back,15,Calming,3
609.0,1-back,15,Calming,3
425.0,1-back,15,Calming,3
367.0,1-back,15,Calming,3
481.0,1-back,15,Calming,3
369.0,1-back,15,Calming,3
628.0,1-back,15,Calming,3
254.0,1-back,15,Calming,3
859.0,1-back,15,Calming,3
388.0,1-back,15,Calming,3
836.0,1-back,15,Calming,3
581.0,1-back,15,Calming,3
795.0,1-back,15,Calming,3
341.0,1-back,15,Calming,3
324.0,1-back,15,Calming,3
248.0,1-back,15,Calming,3
372.0,1-back,15,Calming,3
465.0,1-back,15,Calming,3
315.0,1-back,15,Calming,3
143.0,1-back,15,Calming,3
0.0,3-back,16,Calming,3
0.0,3-back,16,Calming,3
0.0,3-back,16,Calming,3
605.0,3-back,16,Calming,3
430.0,3-back,16,Calming,3
429.0,3-back,16,Calming,3
676.0,3-back,16,Calming,3
299.0,3-back,16,Calming,3
294.0,3-back,16,Calming,3
136.0,3-back,16,Calming,3
399.0,3-back,16,Calming,3
478.0,3-back,16,Calming,3
547.0,3-back,16,Calming,3
211.0,3-back,16,Calming,3
245.0,3-back,16,Calming,3
977.0,3-back,16,Calming,3
391.0,3-back,16,Calming,3
518.0,3-back,16,Calming,3
91.0,3-back,16,Calming,3
454.0,3-back,16,Calming,3
516.0,3-back,16,Calming,3
1017.0,3-back,16,Calming,3
0.0,1-back,17,Calming,3
279.0,1-back,17,Calming,3
277.0,1-back,17,Calming,3
1014.0,1-back,17,Calming,3
828.0,1-back,17,Calming,3
329.0,1-back,17,Calming,3
208.0,1-back,17,Calming,3
85.0,1-back,17,Calming,3
55.0,1-back,17,Calming,3
611.0,1-back,17,Calming,3
195.0,1-back,17,Calming,3
361.0,1-back,17,Calming,3
266.0,1-back,17,Calming,3
564.0,1-back,17,Calming,3
315.0,1-back,17,Calming,3
367.0,1-back,17,Calming,3
110.0,1-back,17,Calming,3
141.0,1-back,17,Calming,3
285.0,1-back,17,Calming,3
23.0,1-back,17,Calming,3
239.0,1-back,17,Calming,3
26.0,1-back,17,Calming,3
0.0,1-back,1,Vexing,8
263.0,1-back,1,Vexing,8
12.0,1-back,1,Vexing,8
53.0,1-back,1,Vexing,8
353.0,1-back,1,Vexing,8
1050.0,1-back,1,Vexing,8
279.0,1-back,1,Vexing,8
43.0,1-back,1,Vexing,8
200.0,1-back,1,Vexing,8
212.0,1-back,1,Vexing,8
279.0,1-back,1,Vexing,8
180.0,1-back,1,Vexing,8
224.0,1-back,1,Vexing,8
108.0,1-back,1,Vexing,8
496.0,1-back,1,Vexing,8
13.0,1-back,1,Vexing,8
176.0,1-back,1,Vexing,8
351.0,1-back,1,Vexing,8
260.0,1-back,1,Vexing,8
286.0,1-back,1,Vexing,8
489.0,1-back,1,Vexing,8
399.0,1-back,1,Vexing,8
0.0,3-back,2,Vexing,8
0.0,3-back,2,Vexing,8
0.0,3-back,2,Vexing,8
246.0,3-back,2,Vexing,8
150.0,3-back,2,Vexing,8
396.0,3-back,2,Vexing,8
248.0,3-back,2,Vexing,8
301.0,3-back,2,Vexing,8
353.0,3-back,2,Vexing,8
190.0,3-back,2,Vexing,8
155.0,3-back,2,Vexing,8
199.0,3-back,2,Vexing,8
539.0,3-back,2,Vexing,8
1145.0,3-back,2,Vexing,8
270.0,3-back,2,Vexing,8
221.0,3-back,2,Vexing,8
378.0,3-back,2,Vexing,8
331.0,3-back,2,Vexing,8
598.0,3-back,2,Vexing,8
858.0,3-back,2,Vexing,8
189.0,3-back,2,Vexing,8
494.0,3-back,2,Vexing,8
0.0,1-back,3,Vexing,8
433.0,1-back,3,Vexing,8
0.0,1-back,3,Vexing,8
106.0,1-back,3,Vexing,8
321.0,1-back,3,Vexing,8
312.0,1-back,3,Vexing,8
305.0,1-back,3,Vexing,8
199.0,1-back,3,Vexing,8
215.0,1-back,3,Vexing,8
33.0,1-back,3,Vexing,8
211.0,1-back,3,Vexing,8
623.0,1-back,3,Vexing,8
536.0,1-back,3,Vexing,8
143.0,1-back,3,Vexing,8
35.0,1-back,3,Vexing,8
51.0,1-back,3,Vexing,8
484.0,1-back,3,Vexing,8
303.0,1-back,3,Vexing,8
814.0,1-back,3,Vexing,8
693.0,1-back,3,Vexing,8
413.0,1-back,3,Vexing,8
68.0,1-back,3,Vexing,8
0.0,3-back,4,Vexing,8
0.0,3-back,4,Vexing,8
0.0,3-back,4,Vexing,8
0.0,3-back,4,Vexing,8
493.0,3-back,4,Vexing,8
460.0,3-back,4,Vexing,8
768.0,3-back,4,Vexing,8
725.0,3-back,4,Vexing,8
777.0,3-back,4,Vexing,8
289.0,3-back,4,Vexing,8
463.0,3-back,4,Vexing,8
241.0,3-back,4,Vexing,8
269.0,3-back,4,Vexing,8
268.0,3-back,4,Vexing,8
238.0,3-back,4,Vexing,8
299.0,3-back,4,Vexing,8
261.0,3-back,4,Vexing,8
261.0,3-back,4,Vexing,8
217.0,3-back,4,Vexing,8
1426.0,3-back,4,Vexing,8
806.0,3-back,4,Vexing,8
438.0,3-back,4,Vexing,8
0.0,1-back,5,Vexing,8
92.0,1-back,5,Vexing,8
257.0,1-back,5,Vexing,8
88.0,1-back,5,Vexing,8
259.0,1-back,5,Vexing,8
147.0,1-back,5,Vexing,8
0.0,1-back,5,Vexing,8
74.0,1-back,5,Vexing,8
241.0,1-back,5,Vexing,8
250.0,1-back,5,Vexing,8
353.0,1-back,5,Vexing,8
449.0,1-back,5,Vexing,8
203.0,1-back,5,Vexing,8
246.0,1-back,5,Vexing,8
247.0,1-back,5,Vexing,8
437.0,1-back,5,Vexing,8
243.0,1-back,5,Vexing,8
246.0,1-back,5,Vexing,8
374.0,1-back,5,Vexing,8
606.0,1-back,5,Vexing,8
173.0,1-back,5,Vexing,8
317.0,1-back,5,Vexing,8
0.0,3-back,6,Vexing,8
0.0,3-back,6,Vexing,8
0.0,3-back,6,Vexing,8
538.0,3-back,6,Vexing,8
707.0,3-back,6,Vexing,8
215.0,3-back,6,Vexing,8
1060.0,3-back,6,Vexing,8
375.0,3-back,6,Vexing,8
357.0,3-back,6,Vexing,8
885.0,3-back,6,Vexing,8
288.0,3-back,6,Vexing,8
435.0,3-back,6,Vexing,8
531.0,3-back,6,Vexing,8
810.0,3-back,6,Vexing,8
465.0,3-back,6,Vexing,8
930.0,3-back,6,Vexing,8
539.0,3-back,6,Vexing,8
626.0,3-back,6,Vexing,8
995.0,3-back,6,Vexing,8
691.0,3-back,6,Vexing,8
520.0,3-back,6,Vexing,8
448.0,3-back,6,Vexing,8
0.0,1-back,7,Vexing,8
64.0,1-back,7,Vexing,8
186.0,1-back,7,Vexing,8
52.0,1-back,7,Vexing,8
481.0,1-back,7,Vexing,8
